figure_id,case_name,cycle_size,example_index,seed,iteration,series_key,variable_name,tracked_kind,tracked_value,belief
figure_8,inconsistent_no_tail,6,0,488000000,17,x5_v0,x5,value,0,24.948826010113887
figure_8,inconsistent_no_tail,6,0,488000000,18,x5_v0,x5,value,0,25.886220232402934
figure_8,inconsistent_no_tail,6,0,488000000,19,x5_v0,x5,value,0,26.824305177701852
figure_8,inconsistent_no_tail,6,0,488000000,20,x5_v0,x5,value,0,27.762751802439
figure_8,inconsistent_no_tail,6,0,488000000,21,x5_v0,x5,value,0,28.70130905442395
figure_8,inconsistent_no_tail,6,0,488000000,22,x5_v0,x5,value,0,29.63979034674025
figure_8,inconsistent_no_tail,6,0,488000000,23,x5_v0,x5,value,0,30.57806174972894
figure_8,inconsistent_no_tail,6,0,488000000,24,x5_v0,x5,value,0,31.51603179141881
figure_8,inconsistent_no_tail,6,0,488000000,25,x5_v0,x5,value,0,32.453642738109856
figure_8,inconsistent_no_tail,6,0,488000000,26,x5_v0,x5,value,0,33.39086321705102
figure_8,inconsistent_no_tail,6,0,488000000,27,x5_v0,x5,value,0,34.32768204016654
figure_8,inconsistent_no_tail,6,0,488000000,28,x5_v0,x5,value,0,35.26410308983587
figure_8,inconsistent_no_tail,6,0,488000000,29,x5_v0,x5,value,0,36.20014113339941
figure_8,inconsistent_no_tail,6,0,488000000,30,x5_v0,x5,value,0,37.13581844119881
figure_8,inconsistent_no_tail,6,0,488000000,31,x5_v0,x5,value,0,38.07116209265641
figure_8,inconsistent_no_tail,6,0,488000000,32,x5_v0,x5,value,0,39.00620186544076
figure_8,inconsistent_no_tail,6,0,488000000,33,x5_v0,x5,value,0,39.94096861361011
figure_8,inconsistent_no_tail,6,0,488000000,34,x5_v0,x5,value,0,40.875493051365446
figure_8,inconsistent_no_tail,6,0,488000000,35,x5_v0,x5,value,0,41.80980486938587
figure_8,inconsistent_no_tail,6,0,488000000,36,x5_v0,x5,value,0,42.743932120459206
figure_8,inconsistent_no_tail,6,0,488000000,37,x5_v0,x5,value,0,43.67790082012896
figure_8,inconsistent_no_tail,6,0,488000000,38,x5_v0,x5,value,0,44.61173471628401
figure_8,inconsistent_no_tail,6,0,488000000,39,x5_v0,x5,value,0,45.54545518898868
figure_8,inconsistent_no_tail,6,0,488000000,40,x5_v0,x5,value,0,46.47908124839343
figure_8,inconsistent_no_tail,6,0,488000000,41,x5_v0,x5,value,0,47.4126296043071
figure_8,inconsistent_no_tail,6,0,488000000,42,x5_v0,x5,value,0,48.34611478599486
figure_8,inconsistent_no_tail,6,0,488000000,43,x5_v0,x5,value,0,49.279549295047076
figure_8,inconsistent_no_tail,6,0,488000000,44,x5_v0,x5,value,0,50.21294377780378
figure_8,inconsistent_no_tail,6,0,488000000,45,x5_v0,x5,value,0,51.14630720688206
figure_8,inconsistent_no_tail,6,0,488000000,46,x5_v0,x5,value,0,52.07964706390274
figure_8,inconsistent_no_tail,6,0,488000000,47,x5_v0,x5,value,0,53.012969517610756
figure_8,inconsistent_no_tail,6,0,488000000,48,x5_v0,x5,value,0,53.94627959328929
figure_8,inconsistent_no_tail,6,0,488000000,49,x5_v0,x5,value,0,54.879581330735945
figure_8,inconsistent_no_tail,6,0,488000000,50,x5_v0,x5,value,0,55.81287792914991
figure_8,inconsistent_no_tail,6,0,488000000,51,x5_v0,x5,value,0,56.74617187811762
figure_8,inconsistent_no_tail,6,0,488000000,52,x5_v0,x5,value,0,57.67946507452051
figure_8,inconsistent_no_tail,6,0,488000000,53,x5_v0,x5,value,0,58.612758925658994
figure_8,inconsistent_no_tail,6,0,488000000,54,x5_v0,x5,value,0,59.54605443922034
figure_8,inconsistent_no_tail,6,0,488000000,55,x5_v0,x5,value,0,60.4793523009435
figure_8,inconsistent_no_tail,6,0,488000000,56,x5_v0,x5,value,0,61.4126529409731
figure_8,inconsistent_no_tail,6,0,488000000,57,x5_v0,x5,value,0,62.345956589965525
figure_8,inconsistent_no_tail,6,0,488000000,58,x5_v0,x5,value,0,63.279263326031014
figure_8,inconsistent_no_tail,6,0,488000000,59,x5_v0,x5,value,0,64.2125731135779
figure_8,inconsistent_no_tail,6,0,488000000,60,x5_v0,x5,value,0,65.14588583507978
figure_8,inconsistent_no_tail,6,0,488000000,61,x5_v0,x5,value,0,66.07920131672378
figure_8,inconsistent_no_tail,6,0,488000000,62,x5_v0,x5,value,0,67.01251934882217
figure_8,inconsistent_no_tail,6,0,488000000,63,x5_v0,x5,value,0,67.94583970178934
figure_8,inconsistent_no_tail,6,0,488000000,64,x5_v0,x5,value,0,68.87916213840168
figure_8,inconsistent_no_tail,6,0,488000000,65,x5_v0,x5,value,0,69.81248642297666
figure_8,inconsistent_no_tail,6,0,488000000,66,x5_v0,x5,value,0,70.74581232802709
figure_8,inconsistent_no_tail,6,0,488000000,67,x5_v0,x5,value,0,71.67913963887308
figure_8,inconsistent_no_tail,6,0,488000000,68,x5_v0,x5,value,0,72.61246815662446
figure_8,inconsistent_no_tail,6,0,488000000,69,x5_v0,x5,value,0,73.54579769988425
figure_8,inconsistent_no_tail,6,0,488000000,0,x6_v0,x6,value,0,5.0
figure_8,inconsistent_no_tail,6,0,488000000,1,x6_v0,x6,value,0,6.6
figure_8,inconsistent_no_tail,6,0,488000000,2,x6_v0,x6,value,0,8.129999999999999
figure_8,inconsistent_no_tail,6,0,488000000,3,x6_v0,x6,value,0,9.593999999999998
figure_8,inconsistent_no_tail,6,0,488000000,4,x6_v0,x6,value,0,10.996599999999999
figure_8,inconsistent_no_tail,6,0,488000000,5,x6_v0,x6,value,0,12.34273
figure_8,inconsistent_no_tail,6,0,488000000,6,x6_v0,x6,value,0,13.637439999999996
figure_8,inconsistent_no_tail,6,0,488000000,7,x6_v0,x6,value,0,14.8857404
figure_8,inconsistent_no_tail,6,0,488000000,8,x6_v0,x6,value,0,16.076541019999997
figure_8,inconsistent_no_tail,6,0,488000000,9,x6_v0,x6,value,0,17.212859812999998
figure_8,inconsistent_no_tail,6,0,488000000,10,x6_v0,x6,value,0,18.3033173085
figure_8,inconsistent_no_tail,6,0,488000000,11,x6_v0,x6,value,0,19.355582331959997
figure_8,inconsistent_no_tail,6,0,488000000,12,x6_v0,x6,value,0,20.376398900126997
figure_8,inconsistent_no_tail,6,0,488000000,13,x6_v0,x6,value,0,21.37163359888509
figure_8,inconsistent_no_tail,6,0,488000000,14,x6_v0,x6,value,0,22.346336492011954
figure_8,inconsistent_no_tail,6,0,488000000,15,x6_v0,x6,value,0,23.304810080234205
figure_8,inconsistent_no_tail,6,0,488000000,16,x6_v0,x6,value,0,24.250682068229423
figure_8,inconsistent_no_tail,6,0,488000000,17,x6_v0,x6,value,0,25.18697872841905
figure_8,inconsistent_no_tail,6,0,488000000,18,x6_v0,x6,value,0,26.116196499504905
figure_8,inconsistent_no_tail,6,0,488000000,19,x6_v0,x6,value,0,27.04037014841243
figure_8,inconsistent_no_tail,6,0,488000000,20,x6_v0,x6,value,0,27.961136378662548
figure_8,inconsistent_no_tail,6,0,488000000,21,x6_v0,x6,value,0,28.87979220638526
figure_8,inconsistent_no_tail,6,0,488000000,22,x6_v0,x6,value,0,29.797347765431283
figure_8,inconsistent_no_tail,6,0,488000000,23,x6_v0,x6,value,0,30.71457346157194
figure_8,inconsistent_no_tail,6,0,488000000,24,x6_v0,x6,value,0,31.632041586907466
figure_8,inconsistent_no_tail,6,0,488000000,25,x6_v0,x6,value,0,32.55016264179517
figure_8,inconsistent_no_tail,6,0,488000000,26,x6_v0,x6,value,0,33.46921670360934
figure_8,inconsistent_no_tail,6,0,488000000,27,x6_v0,x6,value,0,34.38938023862541
figure_8,inconsistent_no_tail,6,0,488000000,28,x6_v0,x6,value,0,35.310748783028366
figure_8,inconsistent_no_tail,6,0,488000000,29,x6_v0,x6,value,0,36.23335592795168
figure_8,inconsistent_no_tail,6,0,488000000,30,x6_v0,x6,value,0,37.157189036907155
figure_8,inconsistent_no_tail,6,0,488000000,31,x6_v0,x6,value,0,38.08220210633742
figure_8,inconsistent_no_tail,6,0,488000000,32,x6_v0,x6,value,0,39.0083261548314
figure_8,inconsistent_no_tail,6,0,488000000,33,x6_v0,x6,value,0,39.93547749658706
figure_8,inconsistent_no_tail,6,0,488000000,34,x6_v0,x6,value,0,40.86356422217108
figure_8,inconsistent_no_tail,6,0,488000000,35,x6_v0,x6,value,0,41.79249117618229
figure_8,inconsistent_no_tail,6,0,488000000,36,x6_v0,x6,value,0,42.722163688325
figure_8,inconsistent_no_tail,6,0,488000000,37,x6_v0,x6,value,0,43.652490282539425
figure_8,inconsistent_no_tail,6,0,488000000,38,x6_v0,x6,value,0,44.58338455883977
figure_8,inconsistent_no_tail,6,0,488000000,39,x6_v0,x6,value,0,45.51476641477383
figure_8,inconsistent_no_tail,6,0,488000000,40,x6_v0,x6,value,0,46.44656274816248
figure_8,inconsistent_no_tail,6,0,488000000,41,x6_v0,x6,value,0,47.378707760091324
figure_8,inconsistent_no_tail,6,0,488000000,42,x6_v0,x6,value,0,48.31114295699663
figure_8,inconsistent_no_tail,6,0,488000000,43,x6_v0,x6,value,0,49.24381693302761
figure_8,inconsistent_no_tail,6,0,488000000,44,x6_v0,x6,value,0,50.1766849985394
figure_8,inconsistent_no_tail,6,0,488000000,45,x6_v0,x6,value,0,51.10970870740681
figure_8,inconsistent_no_tail,6,0,488000000,46,x6_v0,x6,value,0,52.042855324657836
figure_8,inconsistent_no_tail,6,0,488000000,47,x6_v0,x6,value,0,52.976097266511346
figure_8,inconsistent_no_tail,6,0,488000000,48,x6_v0,x6,value,0,53.90941153706906
figure_8,inconsistent_no_tail,6,0,488000000,49,x6_v0,x6,value,0,54.84277917946412
figure_8,inconsistent_no_tail,6,0,488000000,50,x6_v0,x6,value,0,55.77618475402859
figure_8,inconsistent_no_tail,6,0,488000000,51,x6_v0,x6,value,0,56.7096158518398
figure_8,inconsistent_no_tail,6,0,488000000,52,x6_v0,x6,value,0,57.64306264868678
figure_8,inconsistent_no_tail,6,0,488000000,53,x6_v0,x6,value,0,58.576517501924464
figure_8,inconsistent_no_tail,6,0,488000000,54,x6_v0,x6,value,0,59.50997459073025
figure_8,inconsistent_no_tail,6,0,488000000,55,x6_v0,x6,value,0,60.44342959883657
figure_8,inconsistent_no_tail,6,0,488000000,56,x6_v0,x6,value,0,61.37687943778908
figure_8,inconsistent_no_tail,6,0,488000000,57,x6_v0,x6,value,0,62.31032200809074
figure_8,inconsistent_no_tail,6,0,488000000,58,x6_v0,x6,value,0,63.24375599516823
figure_8,inconsistent_no_tail,6,0,488000000,59,x6_v0,x6,value,0,64.17718069687974
figure_8,inconsistent_no_tail,6,0,488000000,60,x6_v0,x6,value,0,65.11059587922276
figure_8,inconsistent_no_tail,6,0,488000000,61,x6_v0,x6,value,0,66.04400165695648
figure_8,inconsistent_no_tail,6,0,488000000,62,x6_v0,x6,value,0,66.9773983959934
figure_8,inconsistent_no_tail,6,0,488000000,63,x6_v0,x6,value,0,67.91078663461055
figure_8,inconsistent_no_tail,6,0,488000000,64,x6_v0,x6,value,0,68.84416702076277
figure_8,inconsistent_no_tail,6,0,488000000,65,x6_v0,x6,value,0,69.77754026303099
figure_8,inconsistent_no_tail,6,0,488000000,66,x6_v0,x6,value,0,70.71090709299587
figure_8,inconsistent_no_tail,6,0,488000000,67,x6_v0,x6,value,0,71.64426823708035
figure_8,inconsistent_no_tail,6,0,488000000,68,x6_v0,x6,value,0,72.5776243961496
figure_8,inconsistent_no_tail,6,0,488000000,69,x6_v0,x6,value,0,73.51097623138567
figure_8,inconsistent_no_tail,6,0,488000000,0,x1_v1,x1,value,1,8.0
figure_8,inconsistent_no_tail,6,0,488000000,1,x1_v1,x1,value,1,9.0
figure_8,inconsistent_no_tail,6,0,488000000,2,x1_v1,x1,value,1,10.03
figure_8,inconsistent_no_tail,6,0,488000000,3,x1_v1,x1,value,1,11.081
figure_8,inconsistent_no_tail,6,0,488000000,4,x1_v1,x1,value,1,12.145599999999998
figure_8,inconsistent_no_tail,6,0,488000000,5,x1_v1,x1,value,1,13.217809999999998
figure_8,inconsistent_no_tail,6,0,488000000,6,x1_v1,x1,value,1,14.292866999999998
figure_8,inconsistent_no_tail,6,0,488000000,7,x1_v1,x1,value,1,15.347379799999999
figure_8,inconsistent_no_tail,6,0,488000000,8,x1_v1,x1,value,1,16.37912652
figure_8,inconsistent_no_tail,6,0,488000000,9,x1_v1,x1,value,1,17.3913016
figure_8,inconsistent_no_tail,6,0,488000000,10,x1_v1,x1,value,1,18.3868241304
figure_8,inconsistent_no_tail,6,0,488000000,11,x1_v1,x1,value,1,19.36832462368
figure_8,inconsistent_no_tail,6,0,488000000,12,x1_v1,x1,value,1,20.338144015064
figure_8,inconsistent_no_tail,6,0,488000000,13,x1_v1,x1,value,1,21.298341620322404
figure_8,inconsistent_no_tail,6,0,488000000,14,x1_v1,x1,value,1,22.25070939355136
figure_8,inconsistent_no_tail,6,0,488000000,15,x1_v1,x1,value,1,23.19679035620196
figure_8,inconsistent_no_tail,6,0,488000000,16,x1_v1,x1,value,1,24.137899518250837
figure_8,inconsistent_no_tail,6,0,488000000,17,x1_v1,x1,value,1,25.07514599099899
figure_8,inconsistent_no_tail,6,0,488000000,18,x1_v1,x1,value,1,26.009455306375177
figure_8,inconsistent_no_tail,6,0,488000000,19,x1_v1,x1,value,1,26.941591217408533
figure_8,inconsistent_no_tail,6,0,488000000,20,x1_v1,x1,value,1,27.872176465940633
figure_8,inconsistent_no_tail,6,0,488000000,21,x1_v1,x1,value,1,28.80171217339084
figure_8,inconsistent_no_tail,6,0,488000000,22,x1_v1,x1,value,1,29.73059564462777
figure_8,inconsistent_no_tail,6,0,488000000,23,x1_v1,x1,value,1,30.659136479291895
figure_8,inconsistent_no_tail,6,0,488000000,24,x1_v1,x1,value,1,31.587570964217946
figure_8,inconsistent_no_tail,6,0,488000000,25,x1_v1,x1,value,1,32.51607477928743
figure_8,inconsistent_no_tail,6,0,488000000,26,x1_v1,x1,value,1,33.444774090909526
figure_8,inconsistent_no_tail,6,0,488000000,27,x1_v1,x1,value,1,34.373755135666364
figure_8,inconsistent_no_tail,6,0,488000000,28,x1_v1,x1,value,1,35.30307241426888
figure_8,inconsistent_no_tail,6,0,488000000,29,x1_v1,x1,value,1,36.23275562522063
figure_8,inconsistent_no_tail,6,0,488000000,30,x1_v1,x1,value,1,37.16281547045881
figure_8,inconsistent_no_tail,6,0,488000000,31,x1_v1,x1,value,1,38.0932484633689
figure_8,inconsistent_no_tail,6,0,488000000,32,x1_v1,x1,value,1,39.0240408642922
figure_8,inconsistent_no_tail,6,0,488000000,33,x1_v1,x1,value,1,39.955171861037456
figure_8,inconsistent_no_tail,6,0,488000000,34,x1_v1,x1,value,1,40.88661610283036
figure_8,inconsistent_no_tail,6,0,488000000,35,x1_v1,x1,value,1,41.818345686254276
figure_8,inconsistent_no_tail,6,0,488000000,36,x1_v1,x1,value,1,42.750331681566095
figure_8,inconsistent_no_tail,6,0,488000000,37,x1_v1,x1,value,1,43.68254527769675
figure_8,inconsistent_no_tail,6,0,488000000,38,x1_v1,x1,value,1,44.61495861454122
figure_8,inconsistent_no_tail,6,0,488000000,39,x1_v1,x1,value,1,45.54754536200144
figure_8,inconsistent_no_tail,6,0,488000000,40,x1_v1,x1,value,1,46.48028109678737
figure_8,inconsistent_no_tail,6,0,488000000,41,x1_v1,x1,value,1,47.41314352027747
figure_8,inconsistent_no_tail,6,0,488000000,42,x1_v1,x1,value,1,48.34611255381692
figure_8,inconsistent_no_tail,6,0,488000000,43,x1_v1,x1,value,1,49.279170341686225
figure_8,inconsistent_no_tail,6,0,488000000,44,x1_v1,x1,value,1,50.21230118658022
figure_8,inconsistent_no_tail,6,0,488000000,45,x1_v1,x1,value,1,51.145491437755425
figure_8,inconsistent_no_tail,6,0,488000000,46,x1_v1,x1,value,1,52.07872934798067
figure_8,inconsistent_no_tail,6,0,488000000,47,x1_v1,x1,value,1,53.01200491200568
figure_8,inconsistent_no_tail,6,0,488000000,48,x1_v1,x1,value,1,53.94530969638376
figure_8,inconsistent_no_tail,6,0,488000000,49,x1_v1,x1,value,1,54.87863666808825
figure_8,inconsistent_no_tail,6,0,488000000,50,x1_v1,x1,value,1,55.81198002738987
figure_8,inconsistent_no_tail,6,0,488000000,51,x1_v1,x1,value,1,56.745335048858365
figure_8,inconsistent_no_tail,6,0,488000000,52,x1_v1,x1,value,1,57.67869793306461
figure_8,inconsistent_no_tail,6,0,488000000,53,x1_v1,x1,value,1,58.61206567054323
figure_8,inconsistent_no_tail,6,0,488000000,54,x1_v1,x1,value,1,59.545435918786325
figure_8,inconsistent_no_tail,6,0,488000000,55,x1_v1,x1,value,1,60.478806892440204
figure_8,inconsistent_no_tail,6,0,488000000,56,x1_v1,x1,value,1,61.41217726643433
figure_8,inconsistent_no_tail,6,0,488000000,57,x1_v1,x1,value,1,62.345546091456995
figure_8,inconsistent_no_tail,6,0,488000000,58,x1_v1,x1,value,1,63.27891272097985
figure_8,inconsistent_no_tail,6,0,488000000,59,x1_v1,x1,value,1,64.21227674890213
figure_8,inconsistent_no_tail,6,0,488000000,60,x1_v1,x1,value,1,65.14563795681832
figure_8,inconsistent_no_tail,6,0,488000000,61,x1_v1,x1,value,1,66.07899626989261
figure_8,inconsistent_no_tail,6,0,488000000,62,x1_v1,x1,value,1,67.01235172034004
figure_8,inconsistent_no_tail,6,0,488000000,63,x1_v1,x1,value,1,67.9457044175565
figure_8,inconsistent_no_tail,6,0,488000000,64,x1_v1,x1,value,1,68.87905452399778
figure_8,inconsistent_no_tail,6,0,488000000,65,x1_v1,x1,value,1,69.81240223598
figure_8,inconsistent_no_tail,6,0,488000000,66,x1_v1,x1,value,1,70.74574776864762
figure_8,inconsistent_no_tail,6,0,488000000,67,x1_v1,x1,value,1,71.67909134443555
figure_8,inconsistent_no_tail,6,0,488000000,68,x1_v1,x1,value,1,72.61243318442766
figure_8,inconsistent_no_tail,6,0,488000000,69,x1_v1,x1,value,1,73.54577350208909
figure_8,inconsistent_no_tail,6,0,488000000,0,x2_v1,x2,value,1,11.0
figure_8,inconsistent_no_tail,6,0,488000000,1,x2_v1,x2,value,1,11.600000000000001
figure_8,inconsistent_no_tail,6,0,488000000,2,x2_v1,x2,value,1,12.23
figure_8,inconsistent_no_tail,6,0,488000000,3,x2_v1,x2,value,1,12.893
figure_8,inconsistent_no_tail,6,0,488000000,4,x2_v1,x2,value,1,13.5903
figure_8,inconsistent_no_tail,6,0,488000000,5,x2_v1,x2,value,1,14.32188
figure_8,inconsistent_no_tail,6,0,488000000,6,x2_v1,x2,value,1,15.086723999999998
figure_8,inconsistent_no_tail,6,0,488000000,7,x2_v1,x2,value,1,15.883092399999999
figure_8,inconsistent_no_tail,6,0,488000000,8,x2_v1,x2,value,1,16.70874769
figure_8,inconsistent_no_tail,6,0,488000000,9,x2_v1,x2,value,1,17.559544191999997
figure_8,inconsistent_no_tail,6,0,488000000,10,x2_v1,x2,value,1,18.431169883699997
figure_8,inconsistent_no_tail,6,0,488000000,11,x2_v1,x2,value,1,19.319852113129997
figure_8,inconsistent_no_tail,6,0,488000000,12,x2_v1,x2,value,1,20.222325148219998
figure_8,inconsistent_no_tail,6,0,488000000,13,x2_v1,x2,value,1,21.1357912803891
figure_8,inconsistent_no_tail,6,0,488000000,14,x2_v1,x2,value,1,22.057878389460868
figure_8,inconsistent_no_tail,6,0,488000000,15,x2_v1,x2,value,1,22.986596198399432
figure_8,inconsistent_no_tail,6,0,488000000,16,x2_v1,x2,value,1,23.920292883972603
figure_8,inconsistent_no_tail,6,0,488000000,17,x2_v1,x2,value,1,24.857613248921837
figure_8,inconsistent_no_tail,6,0,488000000,18,x2_v1,x2,value,1,25.797459288867124
figure_8,inconsistent_no_tail,6,0,488000000,19,x2_v1,x2,value,1,26.73895369036117
figure_8,inconsistent_no_tail,6,0,488000000,20,x2_v1,x2,value,1,27.681406563740985
figure_8,inconsistent_no_tail,6,0,488000000,21,x2_v1,x2,value,1,28.624285535396027
figure_8,inconsistent_no_tail,6,0,488000000,22,x2_v1,x2,value,1,29.56718918964232
figure_8,inconsistent_no_tail,6,0,488000000,23,x2_v1,x2,value,1,30.509823752552848
figure_8,inconsistent_no_tail,6,0,488000000,24,x2_v1,x2,value,1,31.451982841900946
figure_8,inconsistent_no_tail,6,0,488000000,25,x2_v1,x2,value,1,32.393530062868024
figure_8,inconsistent_no_tail,6,0,488000000,26,x2_v1,x2,value,1,33.334384203287954
figure_8,inconsistent_no_tail,6,0,488000000,27,x2_v1,x2,value,1,34.27450677069587
figure_8,inconsistent_no_tail,6,0,488000000,28,x2_v1,x2,value,1,35.21389161278277
figure_8,inconsistent_no_tail,6,0,488000000,29,x2_v1,x2,value,1,36.152556370122724
figure_8,inconsistent_no_tail,6,0,488000000,30,x2_v1,x2,value,1,37.090535522877204
figure_8,inconsistent_no_tail,6,0,488000000,31,x2_v1,x2,value,1,38.02787480970166
figure_8,inconsistent_no_tail,6,0,488000000,32,x2_v1,x2,value,1,38.964626815792464
figure_8,inconsistent_no_tail,6,0,488000000,33,x2_v1,x2,value,1,39.90084754676498
figure_8,inconsistent_no_tail,6,0,488000000,34,x2_v1,x2,value,1,40.836593824971956
figure_8,inconsistent_no_tail,6,0,488000000,35,x2_v1,x2,value,1,41.7719213643139
figure_8,inconsistent_no_tail,6,0,488000000,36,x2_v1,x2,value,1,42.7068833981041
figure_8,inconsistent_no_tail,6,0,488000000,37,x2_v1,x2,value,1,43.64152975182782
figure_8,inconsistent_no_tail,6,0,488000000,38,x2_v1,x2,value,1,44.575906268491295
figure_8,inconsistent_no_tail,6,0,488000000,39,x2_v1,x2,value,1,45.510054508600895
figure_8,inconsistent_no_tail,6,0,488000000,40,x2_v1,x2,value,1,46.44401165962287
figure_8,inconsistent_no_tail,6,0,488000000,41,x2_v1,x2,value,1,47.377810601080235
figure_8,inconsistent_no_tail,6,0,488000000,42,x2_v1,x2,value,1,48.31148008131171
figure_8,inconsistent_no_tail,6,0,488000000,43,x2_v1,x2,value,1,49.24504497044131
figure_8,inconsistent_no_tail,6,0,488000000,44,x2_v1,x2,value,1,50.1785265613927
figure_8,inconsistent_no_tail,6,0,488000000,45,x2_v1,x2,value,1,51.111942896945436
figure_8,inconsistent_no_tail,6,0,488000000,46,x2_v1,x2,value,1,52.04530910599057
figure_8,inconsistent_no_tail,6,0,488000000,47,x2_v1,x2,value,1,52.97863773641379
figure_8,inconsistent_no_tail,6,0,488000000,48,x2_v1,x2,value,1,53.91193907553033
figure_8,inconsistent_no_tail,6,0,488000000,49,x2_v1,x2,value,1,54.8452214518195
figure_8,inconsistent_no_tail,6,0,488000000,50,x2_v1,x2,value,1,55.77849151395599
figure_8,inconsistent_no_tail,6,0,488000000,51,x2_v1,x2,value,1,56.711754484896964
figure_8,inconsistent_no_tail,6,0,488000000,52,x2_v1,x2,value,1,57.645014390136964
figure_8,inconsistent_no_tail,6,0,488000000,53,x2_v1,x2,value,1,58.57827426025804
figure_8,inconsistent_no_tail,6,0,488000000,54,x2_v1,x2,value,1,59.511536308638696
figure_8,inconsistent_no_tail,6,0,488000000,55,x2_v1,x2,value,1,60.44480208569741
figure_8,inconsistent_no_tail,6,0,488000000,56,x2_v1,x2,value,1,61.37807261137935
figure_8,inconsistent_no_tail,6,0,488000000,57,x2_v1,x2,value,1,62.31134848778579
figure_8,inconsistent_no_tail,6,0,488000000,58,x2_v1,x2,value,1,63.24462999392892
figure_8,inconsistent_no_tail,6,0,488000000,59,x2_v1,x2,value,1,64.17791716459553
figure_8,inconsistent_no_tail,6,0,488000000,60,x2_v1,x2,value,1,65.11120985524428
figure_8,inconsistent_no_tail,6,0,488000000,61,x2_v1,x2,value,1,66.04450779476056
figure_8,inconsistent_no_tail,6,0,488000000,62,x2_v1,x2,value,1,66.97781062776461
